Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,SEGMENT,CITY,STATE,COUNTRY,Postal Code,MARKET,REGION,Product ID,CATEGORY,Sub-Category,Product Name,SALES,QUANTITY,Discount percentage,PROFIT,Shipping Cost,Order Priority,DISCOUNT,LAT,LONG
ORD-000666,2024-10-28,2024-10-30,Same Day,CUST-00666,Customer 666,Home Office,Houston,IL,United States,15278,APAC Market,South,PROD-000666,Furniture,Tables,Product 666,894.03,1,0.12,164.22,21.79,Critical,20.16,-87.89491,64.94576
ORD-000667,2024-10-29,2024-11-01,Same Day,CUST-00667,Customer 667,Consumer,Houston,CA,United States,67554,EU Market,South,PROD-000667,Technology,Phones,Product 667,262.97,6,0.31,321.73,25.94,High,31.72,-51.62389,-125.58657
ORD-000668,2024-10-30,2024-10-31,Second Class,CUST-00668,Customer 668,Corporate,New York,IL,United States,85041,US Market,South,PROD-000668,Office Supplies,Bookcases,Product 668,269.51,2,0.27,442.93,9.87,Critical,10.97,-62.09669,96.25565
ORD-000669,2024-10-31,2024-11-02,First Class,CUST-00669,Customer 669,Home Office,Phoenix,TX,United States,69051,APAC Market,West,PROD-000669,Office Supplies,Bookcases,Product 669,287.23,5,0.31,366.23,35.45,High,44.61,-75.14360,84.24241
ORD-000670,2024-11-01,2024-11-04,Same Day,CUST-00670,Customer 670,Corporate,New York,NY,United States,73561,APAC Market,South,PROD-000670,Furniture,Chairs,Product 670,484.00,5,0.03,382.43,30.46,Low,38.23,52.69098,176.12680
ORD-000671,2024-11-02,2024-11-06,Second Class,CUST-00671,Customer 671,Corporate,Houston,CA,United States,76237,US Market,Central,PROD-000671,Furniture,Bookcases,Product 671,643.46,9,0.41,-56.35,23.01,High,6.39,-79.34570,133.74753
ORD-000672,2024-11-03,2024-11-05,Same Day,CUST-00672,Customer 672,Home Office,Phoenix,IL,United States,10315,APAC Market,East,PROD-000672,Office Supplies,Binders,Product 672,154.29,2,0.47,214.78,31.02,Critical,6.99,50.45472,98.28696
ORD-000673,2024-11-04,2024-11-05,Same Day,CUST-00673,Customer 673,Consumer,Chicago,CA,United States,82329,US Market,West,PROD-000673,Office Supplies,Phones,Product 673,881.62,5,0.34,217.50,29.78,Medium,35.81,16.71181,-156.37324
ORD-000674,2024-11-05,2024-11-08,Standard Class,CUST-00674,Customer 674,Home Office,Phoenix,IL,United States,22084,EU Market,Central,PROD-000674,Furniture,Bookcases,Product 674,457.41,7,0.19,433.62,27.10,High,48.03,-57.56165,-35.51937
ORD-000675,2024-11-06,2024-11-08,First Class,CUST-00675,Customer 675,Consumer,Los Angeles,AZ,United States,98014,APAC Market,South,PROD-000675,Furniture,Tables,Product 675,86.33,1,0.18,110.97,28.10,High,31.09,42.27524,24.61105
ORD-000676,2024-11-07,2024-11-09,Standard Class,CUST-00676,Customer 676,Consumer,Chicago,TX,United States,48333,US Market,East,PROD-000676,Office Supplies,Tables,Product 676,337.43,6,0.46,405.87,6.86,Low,43.87,70.14491,-122.15069
ORD-000677,2024-11-08,2024-11-12,Second Class,CUST-00677,Customer 677,Consumer,Chicago,IL,United States,88731,APAC Market,West,PROD-000677,Office Supplies,Bookcases,Product 677,545.14,4,0.26,110.66,30.06,Low,41.99,11.56324,160.33586
ORD-000678,2024-11-09,2024-11-12,Same Day,CUST-00678,Customer 678,Consumer,New York,AZ,United States,53421,EU Market,South,PROD-000678,Furniture,Tables,Product 678,581.43,8,0.40,-6.58,21.62,Low,31.32,-83.67008,-135.68710
ORD-000679,2024-11-10,2024-11-11,Same Day,CUST-00679,Customer 679,Corporate,Los Angeles,TX,United States,58483,APAC Market,West,PROD-000679,Office Supplies,Phones,Product 679,105.76,4,0.04,108.74,16.33,Critical,37.45,9.88227,89.28280
ORD-000680,2024-11-11,2024-11-13,Same Day,CUST-00680,Customer 680,Corporate,New York,CA,United States,86810,APAC Market,South,PROD-000680,Office Supplies,Phones,Product 680,252.35,1,0.16,-95.92,14.70,Critical,13.60,-10.37435,120.18583
ORD-000681,2024-11-12,2024-11-14,Standard Class,CUST-00681,Customer 681,Corporate,Phoenix,CA,United States,95885,US Market,South,PROD-000681,Office Supplies,Binders,Product 681,490.49,2,0.19,307.86,49.81,Medium,45.26,87.37849,-148.07824
ORD-000682,2024-11-13,2024-11-15,Standard Class,CUST-00682,Customer 682,Consumer,Los Angeles,TX,United States,19724,EU Market,South,PROD-000682,Furniture,Phones,Product 682,515.38,2,0.17,16.33,46.41,Medium,44.33,-28.22197,-0.95256
ORD-000683,2024-11-14,2024-11-22,Second Class,CUST-00683,Customer 683,Corporate,Houston,TX,United States,88406,EU Market,South,PROD-000683,Furniture,Binders,Product 683,254.41,9,0.29,337.73,8.00,Low,44.01,82.96832,114.47967
ORD-000684,2024-11-15,2024-11-20,First Class,CUST-00684,Customer 684,Home Office,Chicago,IL,United States,14896,APAC Market,Central,PROD-000684,Office Supplies,Phones,Product 684,308.23,7,0.00,-91.79,37.58,High,0.41,-58.07402,29.12313
ORD-000685,2024-11-16,2024-11-19,First Class,CUST-00685,Customer 685,Home Office,Los Angeles,AZ,United States,81028,EU Market,Central,PROD-000685,Furniture,Chairs,Product 685,24.94,6,0.36,-7.12,29.43,Medium,12.03,16.71732,85.69839
ORD-000686,2024-11-17,2024-11-24,Second Class,CUST-00686,Customer 686,Consumer,Chicago,TX,United States,91141,US Market,Central,PROD-000686,Office Supplies,Phones,Product 686,123.03,2,0.29,68.80,39.03,Critical,30.70,86.95793,14.78184
ORD-000687,2024-11-18,2024-11-21,Second Class,CUST-00687,Customer 687,Consumer,Chicago,AZ,United States,87785,EU Market,South,PROD-000687,Office Supplies,Tables,Product 687,273.04,8,0.08,-28.31,5.98,High,5.83,73.24413,-159.00118
ORD-000688,2024-11-19,2024-11-21,Standard Class,CUST-00688,Customer 688,Home Office,Chicago,TX,United States,24998,EU Market,South,PROD-000688,Technology,Phones,Product 688,640.34,8,0.12,216.82,40.81,High,36.09,-0.64604,-128.99078
ORD-000689,2024-11-20,2024-11-29,Standard Class,CUST-00689,Customer 689,Consumer,Phoenix,CA,United States,37697,EU Market,Central,PROD-000689,Technology,Bookcases,Product 689,990.37,5,0.44,361.36,29.79,High,46.06,-47.11655,-173.75816
ORD-000690,2024-11-21,2024-11-25,First Class,CUST-00690,Customer 690,Consumer,Los Angeles,NY,United States,42468,APAC Market,West,PROD-000690,Office Supplies,Chairs,Product 690,443.02,4,0.25,414.62,22.01,High,37.48,79.24248,-25.21509
ORD-000691,2024-11-22,2024-12-02,Same Day,CUST-00691,Customer 691,Home Office,Chicago,AZ,United States,44825,APAC Market,West,PROD-000691,Office Supplies,Chairs,Product 691,248.29,9,0.11,316.08,14.69,High,11.04,-58.31878,-139.50404
ORD-000692,2024-11-23,2024-11-29,Standard Class,CUST-00692,Customer 692,Home Office,Chicago,NY,United States,27438,EU Market,Central,PROD-000692,Technology,Bookcases,Product 692,315.44,1,0.02,402.69,34.70,High,24.56,-37.59616,-72.78171
ORD-000693,2024-11-24,2024-12-01,Second Class,CUST-00693,Customer 693,Home Office,Chicago,CA,United States,22686,US Market,South,PROD-000693,Office Supplies,Tables,Product 693,135.82,1,0.08,169.27,32.87,Critical,5.65,10.21040,96.73861
ORD-000694,2024-11-25,2024-12-02,Standard Class,CUST-00694,Customer 694,Home Office,New York,TX,United States,58527,EU Market,Central,PROD-000694,Office Supplies,Phones,Product 694,910.69,2,0.12,427.17,47.40,High,31.17,83.94157,158.24285
ORD-000695,2024-11-26,2024-11-28,Second Class,CUST-00695,Customer 695,Corporate,New York,CA,United States,74527,EU Market,East,PROD-000695,Office Supplies,Binders,Product 695,337.92,2,0.17,416.92,16.83,Medium,22.63,78.14495,-162.79167
ORD-000696,2024-11-27,2024-12-07,Same Day,CUST-00696,Customer 696,Home Office,Phoenix,IL,United States,43876,EU Market,Central,PROD-000696,Technology,Phones,Product 696,505.61,4,0.21,465.74,13.38,Low,23.66,43.17842,92.92389
ORD-000697,2024-11-28,2024-12-06,First Class,CUST-00697,Customer 697,Home Office,Houston,AZ,United States,31583,APAC Market,West,PROD-000697,Furniture,Chairs,Product 697,36.50,4,0.11,430.19,40.59,Medium,5.32,-35.96871,-44.70850
ORD-000698,2024-11-29,2024-12-09,Second Class,CUST-00698,Customer 698,Corporate,Chicago,TX,United States,55528,US Market,West,PROD-000698,Furniture,Phones,Product 698,529.42,4,0.41,431.59,43.83,Low,44.42,60.44408,-165.58751
ORD-000699,2024-11-30,2024-12-10,Same Day,CUST-00699,Customer 699,Consumer,New York,AZ,United States,54618,APAC Market,Central,PROD-000699,Furniture,Tables,Product 699,865.92,2,0.22,482.69,5.23,High,0.53,-25.66641,-29.40453
ORD-000700,2024-12-01,2024-12-04,Second Class,CUST-00700,Customer 700,Home Office,Phoenix,AZ,United States,48588,EU Market,West,PROD-000700,Office Supplies,Tables,Product 700,101.64,5,0.30,444.33,9.38,Low,15.73,13.79358,-89.18155
ORD-000701,2024-12-02,2024-12-11,Standard Class,CUST-00701,Customer 701,Consumer,Houston,NY,United States,86354,APAC Market,West,PROD-000701,Furniture,Chairs,Product 701,307.43,4,0.08,0.74,35.47,Critical,1.08,-56.75435,13.58172
ORD-000702,2024-12-03,2024-12-06,Second Class,CUST-00702,Customer 702,Corporate,Houston,AZ,United States,39799,US Market,East,PROD-000702,Office Supplies,Chairs,Product 702,427.27,2,0.33,75.98,15.06,Low,0.51,-17.12030,-112.55822
ORD-000703,2024-12-04,2024-12-09,Second Class,CUST-00703,Customer 703,Corporate,Houston,NY,United States,60245,EU Market,Central,PROD-000703,Office Supplies,Phones,Product 703,512.37,9,0.16,114.24,42.08,Low,21.71,64.66508,19.28461
ORD-000704,2024-12-05,2024-12-06,Same Day,CUST-00704,Customer 704,Home Office,Los Angeles,CA,United States,79831,US Market,East,PROD-000704,Office Supplies,Bookcases,Product 704,661.88,9,0.30,-79.00,22.59,Critical,0.23,-50.68605,15.68363
ORD-000705,2024-12-06,2024-12-11,First Class,CUST-00705,Customer 705,Corporate,Houston,CA,United States,55150,US Market,Central,PROD-000705,Office Supplies,Tables,Product 705,748.55,6,0.15,-39.74,29.01,Medium,6.86,-46.11520,-62.17479
ORD-000706,2024-12-07,2024-12-17,Second Class,CUST-00706,Customer 706,Consumer,Los Angeles,NY,United States,56163,EU Market,West,PROD-000706,Office Supplies,Tables,Product 706,324.25,1,0.47,396.73,46.85,Low,12.06,25.56236,-52.53107
ORD-000707,2024-12-08,2024-12-14,Standard Class,CUST-00707,Customer 707,Consumer,Los Angeles,TX,United States,15111,US Market,South,PROD-000707,Office Supplies,Tables,Product 707,765.69,9,0.05,189.59,24.33,Medium,43.77,-38.19602,-2.62828
ORD-000708,2024-12-09,2024-12-11,First Class,CUST-00708,Customer 708,Corporate,New York,CA,United States,97774,APAC Market,East,PROD-000708,Technology,Chairs,Product 708,584.38,4,0.01,-16.47,25.26,High,1.21,-13.02430,-170.80736
ORD-000709,2024-12-10,2024-12-18,Standard Class,CUST-00709,Customer 709,Home Office,Chicago,AZ,United States,51255,EU Market,Central,PROD-000709,Technology,Binders,Product 709,291.66,3,0.31,376.45,41.90,High,9.17,-4.30946,-129.25038
ORD-000710,2024-12-11,2024-12-21,Same Day,CUST-00710,Customer 710,Corporate,New York,TX,United States,51114,US Market,Central,PROD-000710,Office Supplies,Tables,Product 710,687.45,9,0.43,76.99,28.16,Medium,32.37,29.74669,0.21340
ORD-000711,2024-12-12,2024-12-21,Same Day,CUST-00711,Customer 711,Corporate,Chicago,IL,United States,78925,EU Market,Central,PROD-000711,Technology,Binders,Product 711,256.57,4,0.32,120.30,38.99,Low,30.62,-6.30300,31.04343
ORD-000712,2024-12-13,2024-12-16,Same Day,CUST-00712,Customer 712,Home Office,New York,CA,United States,97445,APAC Market,East,PROD-000712,Technology,Binders,Product 712,489.50,5,0.21,-4.22,36.24,Medium,49.37,68.78436,-115.94773
ORD-000713,2024-12-14,2024-12-17,Second Class,CUST-00713,Customer 713,Corporate,Houston,IL,United States,30680,US Market,South,PROD-000713,Office Supplies,Chairs,Product 713,277.78,7,0.03,253.58,7.42,Low,36.50,-84.53975,-61.64188
ORD-000714,2024-12-15,2024-12-17,Second Class,CUST-00714,Customer 714,Consumer,Phoenix,TX,United States,12579,US Market,South,PROD-000714,Office Supplies,Phones,Product 714,425.18,9,0.29,400.06,28.13,Critical,2.72,17.62353,-179.87646
